i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.03758844,0.641937899435683,0.1522018,1.249727,0.1105712,M_Hermes,4.398481,0.0575923,0,0.3502936,proton,pi+,hermes,NA
1,27.6,0.03758844,0.641937899435683,0.154622,1.249727,0.2217933,M_Hermes,8.759948,0.07195339,0,0.3143965,proton,pi+,hermes,NA
2,27.6,0.03758844,0.641937899435683,0.1560952,1.249727,0.327693,M_Hermes,9.660459,0.07069932,0,0.5892676,proton,pi+,hermes,NA
3,27.6,0.03758844,0.641937899435683,0.159801,1.249727,0.4409912,M_Hermes,7.843414,0.07098244,0,0.5820321,proton,pi+,hermes,NA
4,27.6,0.03758844,0.641937899435683,0.1624893,1.249727,0.5817642,M_Hermes,4.778433,0.05917073,0,0.3199156,proton,pi+,hermes,NA
5,27.6,0.03758844,0.641937899435683,0.1678483,1.249727,0.792604,M_Hermes,1.816914,0.05938146,0,0.09732278,proton,pi+,hermes,NA
6,27.6,0.03758844,0.641937899435683,0.1928145,1.249727,1.188888,M_Hermes,0.233611,0.05825108,0,0.01268427,proton,pi+,hermes,NA
7,27.6,0.03758844,0.641937899435683,0.2295056,1.249727,0.1030673,M_Hermes,2.244343,0.05731148,0,0.04568058,proton,pi+,hermes,NA
8,27.6,0.03758844,0.641937899435683,0.2340181,1.249727,0.2126745,M_Hermes,4.108003,0.07584694,0,0.2288256,proton,pi+,hermes,NA
9,27.6,0.03758844,0.641937899435683,0.2356541,1.249727,0.3168787,M_Hermes,5.008332,0.07431604,0,0.1559328,proton,pi+,hermes,NA
10,27.6,0.03758844,0.641937899435683,0.2376523,1.249727,0.4233895,M_Hermes,4.733753,0.06526297,0,0.07204921,proton,pi+,hermes,NA
11,27.6,0.03758844,0.641937899435683,0.241739,1.249727,0.559272,M_Hermes,3.224837,0.04425583,0,0.0625259,proton,pi+,hermes,NA
12,27.6,0.03758844,0.641937899435683,0.2479694,1.249727,0.7537638,M_Hermes,1.324373,0.02904978,0,0.05430494,proton,pi+,hermes,NA
13,27.6,0.03758844,0.641937899435683,0.2632606,1.249727,1.082,M_Hermes,0.2659796,0.01738906,0,0.01206328,proton,pi+,hermes,NA
14,27.6,0.03758844,0.641937899435683,0.277677,1.249727,0.1029642,M_Hermes,1.235922,0.04732051,0,0.04861841,proton,pi+,hermes,NA
15,27.6,0.03758844,0.641937899435683,0.2836573,1.249727,0.2109934,M_Hermes,2.711537,0.06425884,0,0.1027097,proton,pi+,hermes,NA
16,27.6,0.03758844,0.641937899435683,0.284629,1.249727,0.3130165,M_Hermes,3.219059,0.06512536,0,0.1263213,proton,pi+,hermes,NA
17,27.6,0.03758844,0.641937899435683,0.2877546,1.249727,0.4189956,M_Hermes,3.281044,0.05862157,0,0.1200799,proton,pi+,hermes,NA
18,27.6,0.03758844,0.641937899435683,0.2907836,1.249727,0.550485,M_Hermes,2.465992,0.03846587,0,0.06599792,proton,pi+,hermes,NA
19,27.6,0.03758844,0.641937899435683,0.2974947,1.249727,0.7397019,M_Hermes,1.09478,0.0232244,0,0.04578264,proton,pi+,hermes,NA
20,27.6,0.03758844,0.641937899435683,0.3072802,1.249727,1.037783,M_Hermes,0.2272818,0.009951389,0,0.01047607,proton,pi+,hermes,NA
21,27.6,0.03758844,0.641937899435683,0.3362224,1.249727,0.1042253,M_Hermes,0.7750976,0.03141158,0,0.05641663,proton,pi+,hermes,NA
22,27.6,0.03758844,0.641937899435683,0.3423433,1.249727,0.2076161,M_Hermes,1.650349,0.040979,0,0.09840671,proton,pi+,hermes,NA
23,27.6,0.03758844,0.641937899435683,0.3437677,1.249727,0.3105868,M_Hermes,1.983833,0.04108793,0,0.1211118,proton,pi+,hermes,NA
24,27.6,0.03758844,0.641937899435683,0.3460258,1.249727,0.4137805,M_Hermes,2.152717,0.04121599,0,0.1206081,proton,pi+,hermes,NA
25,27.6,0.03758844,0.641937899435683,0.3496685,1.249727,0.5444205,M_Hermes,1.687232,0.02598778,0,0.0810132,proton,pi+,hermes,NA
26,27.6,0.03758844,0.641937899435683,0.3548945,1.249727,0.723579,M_Hermes,0.904126,0.01601695,0,0.05212905,proton,pi+,hermes,NA
27,27.6,0.03758844,0.641937899435683,0.360385,1.249727,0.9972845,M_Hermes,0.2078226,0.005986739,0,0.01215522,proton,pi+,hermes,NA
28,27.6,0.03758844,0.641937899435683,0.4218557,1.249727,0.09982441,M_Hermes,0.3853336,0.01861634,0,0.03709504,proton,pi+,hermes,NA
29,27.6,0.03758844,0.641937899435683,0.4256206,1.249727,0.2067432,M_Hermes,0.8370742,0.02631391,0,0.06965969,proton,pi+,hermes,NA
30,27.6,0.03758844,0.641937899435683,0.4297563,1.249727,0.3092288,M_Hermes,1.102652,0.02646648,0,0.09026769,proton,pi+,hermes,NA
31,27.6,0.03758844,0.641937899435683,0.4297738,1.249727,0.4094817,M_Hermes,1.148115,0.02595521,0,0.09442826,proton,pi+,hermes,NA
32,27.6,0.03758844,0.641937899435683,0.4325416,1.249727,0.5355523,M_Hermes,1.041669,0.01873286,0,0.07013874,proton,pi+,hermes,NA
33,27.6,0.03758844,0.641937899435683,0.4359502,1.249727,0.7101796,M_Hermes,0.6300927,0.01117427,0,0.05322527,proton,pi+,hermes,NA
34,27.6,0.03758844,0.641937899435683,0.4414493,1.249727,0.9746915,M_Hermes,0.1773205,0.004192903,0,0.01503451,proton,pi+,hermes,NA
35,27.6,0.03758844,0.641937899435683,0.5334359,1.249727,0.1030419,M_Hermes,0.1864647,0.0114619,0,0.0173026,proton,pi+,hermes,NA
36,27.6,0.03758844,0.641937899435683,0.5370032,1.249727,0.2055688,M_Hermes,0.4160929,0.01709015,0,0.05790516,proton,pi+,hermes,NA
37,27.6,0.03758844,0.641937899435683,0.5377358,1.249727,0.3056045,M_Hermes,0.5467943,0.0166188,0,0.05340309,proton,pi+,hermes,NA
38,27.6,0.03758844,0.641937899435683,0.5421495,1.249727,0.4083209,M_Hermes,0.5739435,0.01650444,0,0.05412963,proton,pi+,hermes,NA
39,27.6,0.03758844,0.641937899435683,0.5419208,1.249727,0.5321106,M_Hermes,0.5183662,0.01157805,0,0.0432701,proton,pi+,hermes,NA
40,27.6,0.03758844,0.641937899435683,0.5442552,1.249727,0.7035105,M_Hermes,0.3815261,0.008463532,0,0.03142291,proton,pi+,hermes,NA
41,27.6,0.03758844,0.641937899435683,0.5456988,1.249727,0.9611047,M_Hermes,0.1247706,0.002969468,0,0.00988091,proton,pi+,hermes,NA
42,27.6,0.03758844,0.641937899435683,0.6918871,1.249727,0.10028,M_Hermes,0.06791228,0.004461012,0,0.005860907,proton,pi+,hermes,NA
43,27.6,0.03758844,0.641937899435683,0.6945797,1.249727,0.2037743,M_Hermes,0.151455,0.007098093,0,0.01634061,proton,pi+,hermes,NA
44,27.6,0.03758844,0.641937899435683,0.6895546,1.249727,0.3006263,M_Hermes,0.2163805,0.007618241,0,0.01795227,proton,pi+,hermes,NA
45,27.6,0.03758844,0.641937899435683,0.6884266,1.249727,0.4009616,M_Hermes,0.2630001,0.008126062,0,0.02443072,proton,pi+,hermes,NA
46,27.6,0.03758844,0.641937899435683,0.6875906,1.249727,0.5234161,M_Hermes,0.2207993,0.005743167,0,0.01748933,proton,pi+,hermes,NA
47,27.6,0.03758844,0.641937899435683,0.6888948,1.249727,0.6944425,M_Hermes,0.1541157,0.004178244,0,0.01432282,proton,pi+,hermes,NA
48,27.6,0.03758844,0.641937899435683,0.6915313,1.249727,0.9509999,M_Hermes,0.0719919,0.001905074,0,0.006714713,proton,pi+,hermes,NA
49,27.6,0.03758844,0.641937899435683,0.8865441,1.249727,0.09783861,M_Hermes,0.01690712,0.001243486,0,0.001473954,proton,pi+,hermes,NA
50,27.6,0.03758844,0.641937899435683,0.8832255,1.249727,0.1995942,M_Hermes,0.03948312,0.002364752,0,0.004299907,proton,pi+,hermes,NA
51,27.6,0.03758844,0.641937899435683,0.8754233,1.249727,0.3019232,M_Hermes,0.03785094,0.002549177,0,0.003174751,proton,pi+,hermes,NA
52,27.6,0.03758844,0.641937899435683,0.869965,1.249727,0.3962695,M_Hermes,0.03253449,0.002475532,0,0.003035402,proton,pi+,hermes,NA
53,27.6,0.03758844,0.641937899435683,0.8655884,1.249727,0.520925,M_Hermes,0.0290011,0.001901381,0,0.002261644,proton,pi+,hermes,NA
54,27.6,0.03758844,0.641937899435683,0.8600547,1.249727,0.6960213,M_Hermes,0.02748611,0.001990377,0,0.002638824,proton,pi+,hermes,NA
55,27.6,0.03758844,0.641937899435683,0.8724795,1.249727,0.9375923,M_Hermes,0.009875213,0.0008681028,0,0.0009482249,proton,pi+,hermes,NA
56,27.6,0.06109764,0.477174786354592,0.1439628,1.509975,0.1046556,M_Hermes,4.149637,0.04851267,0,0.3614001,proton,pi+,hermes,NA
57,27.6,0.06109764,0.477174786354592,0.1461407,1.509975,0.2107767,M_Hermes,8.321851,0.07377212,0,0.4390662,proton,pi+,hermes,NA
58,27.6,0.06109764,0.477174786354592,0.1486257,1.509975,0.3112248,M_Hermes,8.919035,0.07295733,0,0.7023697,proton,pi+,hermes,NA
59,27.6,0.06109764,0.477174786354592,0.1511631,1.509975,0.4170074,M_Hermes,6.819635,0.06962535,0,0.637001,proton,pi+,hermes,NA
60,27.6,0.06109764,0.477174786354592,0.1539638,1.509975,0.5513599,M_Hermes,3.808689,0.05753038,0,0.3485245,proton,pi+,hermes,NA
61,27.6,0.06109764,0.477174786354592,0.160855,1.509975,0.7532439,M_Hermes,1.339215,0.05651416,0,0.1551986,proton,pi+,hermes,NA
62,27.6,0.06109764,0.477174786354592,0.1631639,1.509975,0.9765577,M_Hermes,0.1757946,0.04647643,0,0.02044723,proton,pi+,hermes,NA
63,27.6,0.06109764,0.477174786354592,0.2244163,1.509975,0.1005013,M_Hermes,1.878313,0.03199995,0,0.03954633,proton,pi+,hermes,NA
64,27.6,0.06109764,0.477174786354592,0.2253329,1.509975,0.204955,M_Hermes,4.124404,0.05948312,0,0.2462391,proton,pi+,hermes,NA
65,27.6,0.06109764,0.477174786354592,0.2268693,1.509975,0.3041483,M_Hermes,4.439646,0.06404949,0,0.08517738,proton,pi+,hermes,NA
66,27.6,0.06109764,0.477174786354592,0.2293571,1.509975,0.4075722,M_Hermes,4.028629,0.05776938,0,0.0985211,proton,pi+,hermes,NA
67,27.6,0.06109764,0.477174786354592,0.2306755,1.509975,0.530455,M_Hermes,2.63319,0.03927064,0,0.07808838,proton,pi+,hermes,NA
68,27.6,0.06109764,0.477174786354592,0.2357579,1.509975,0.7163498,M_Hermes,0.9940974,0.02574875,0,0.06472827,proton,pi+,hermes,NA
69,27.6,0.06109764,0.477174786354592,0.2448666,1.509975,0.9995748,M_Hermes,0.1669947,0.01400781,0,0.01146282,proton,pi+,hermes,NA
70,27.6,0.06109764,0.477174786354592,0.2744124,1.509975,0.1022416,M_Hermes,1.266922,0.02631606,0,0.05984728,proton,pi+,hermes,NA
71,27.6,0.06109764,0.477174786354592,0.2757215,1.509975,0.2044328,M_Hermes,2.584207,0.04688609,0,0.07126972,proton,pi+,hermes,NA
72,27.6,0.06109764,0.477174786354592,0.2769695,1.509975,0.303712,M_Hermes,3.352864,0.05592559,0,0.113936,proton,pi+,hermes,NA
73,27.6,0.06109764,0.477174786354592,0.2782737,1.509975,0.4052699,M_Hermes,2.92594,0.05153085,0,0.08616773,proton,pi+,hermes,NA
74,27.6,0.06109764,0.477174786354592,0.2799357,1.509975,0.5299184,M_Hermes,2.131439,0.03413372,0,0.05572342,proton,pi+,hermes,NA
75,27.6,0.06109764,0.477174786354592,0.2843332,1.509975,0.7068862,M_Hermes,0.8179727,0.01918336,0,0.06095008,proton,pi+,hermes,NA
76,27.6,0.06109764,0.477174786354592,0.2938136,1.509975,0.9893213,M_Hermes,0.1510974,0.008103495,0,0.01131006,proton,pi+,hermes,NA
77,27.6,0.06109764,0.477174786354592,0.3339281,1.509975,0.1016775,M_Hermes,0.8566061,0.01652974,0,0.06232462,proton,pi+,hermes,NA
78,27.6,0.06109764,0.477174786354592,0.3360587,1.509975,0.2036475,M_Hermes,1.609826,0.0277831,0,0.07390163,proton,pi+,hermes,NA
79,27.6,0.06109764,0.477174786354592,0.3356573,1.509975,0.3029124,M_Hermes,2.126008,0.03402283,0,0.107621,proton,pi+,hermes,NA
80,27.6,0.06109764,0.477174786354592,0.3387938,1.509975,0.4041802,M_Hermes,2.055382,0.03499115,0,0.09630451,proton,pi+,hermes,NA
81,27.6,0.06109764,0.477174786354592,0.3402057,1.509975,0.5251957,M_Hermes,1.618897,0.02319289,0,0.06970424,proton,pi+,hermes,NA
82,27.6,0.06109764,0.477174786354592,0.3440027,1.509975,0.6990415,M_Hermes,0.7481596,0.0133194,0,0.02663298,proton,pi+,hermes,NA
83,27.6,0.06109764,0.477174786354592,0.3489,1.509975,0.9551124,M_Hermes,0.1354049,0.004677611,0,0.004534121,proton,pi+,hermes,NA
84,27.6,0.06109764,0.477174786354592,0.420689,1.509975,0.100095,M_Hermes,0.4151964,0.009427171,0,0.04132809,proton,pi+,hermes,NA
85,27.6,0.06109764,0.477174786354592,0.4215883,1.509975,0.2040562,M_Hermes,0.8607299,0.01681984,0,0.06100715,proton,pi+,hermes,NA
86,27.6,0.06109764,0.477174786354592,0.421739,1.509975,0.3031614,M_Hermes,1.142745,0.0205027,0,0.08206414,proton,pi+,hermes,NA
87,27.6,0.06109764,0.477174786354592,0.42331,1.509975,0.4026312,M_Hermes,1.240241,0.02221522,0,0.08346291,proton,pi+,hermes,NA
88,27.6,0.06109764,0.477174786354592,0.4247528,1.509975,0.5254365,M_Hermes,0.9952719,0.01653363,0,0.06513938,proton,pi+,hermes,NA
89,27.6,0.06109764,0.477174786354592,0.4283257,1.509975,0.6943366,M_Hermes,0.5650223,0.01002114,0,0.02353365,proton,pi+,hermes,NA
90,27.6,0.06109764,0.477174786354592,0.4298014,1.509975,0.939073,M_Hermes,0.1213604,0.003242603,0,0.004989411,proton,pi+,hermes,NA
91,27.6,0.06109764,0.477174786354592,0.5330683,1.509975,0.1022494,M_Hermes,0.1920918,0.005554337,0,0.01837577,proton,pi+,hermes,NA
92,27.6,0.06109764,0.477174786354592,0.5321879,1.509975,0.2038958,M_Hermes,0.4482693,0.01073158,0,0.03819241,proton,pi+,hermes,NA
93,27.6,0.06109764,0.477174786354592,0.5329974,1.509975,0.3032505,M_Hermes,0.5678873,0.01250871,0,0.05072162,proton,pi+,hermes,NA
94,27.6,0.06109764,0.477174786354592,0.5337538,1.509975,0.4022492,M_Hermes,0.6311119,0.01382656,0,0.0530843,proton,pi+,hermes,NA
95,27.6,0.06109764,0.477174786354592,0.5350361,1.509975,0.5239429,M_Hermes,0.5713571,0.0109987,0,0.04205448,proton,pi+,hermes,NA
96,27.6,0.06109764,0.477174786354592,0.5369338,1.509975,0.6922812,M_Hermes,0.363164,0.007609823,0,0.03420213,proton,pi+,hermes,NA
97,27.6,0.06109764,0.477174786354592,0.5401394,1.509975,0.943231,M_Hermes,0.101539,0.002580803,0,0.009445741,proton,pi+,hermes,NA
98,27.6,0.06109764,0.477174786354592,0.6933607,1.509975,0.1037416,M_Hermes,0.07158337,0.002521923,0,0.00895479,proton,pi+,hermes,NA
99,27.6,0.06109764,0.477174786354592,0.6930896,1.509975,0.2040687,M_Hermes,0.1805016,0.004911452,0,0.01519455,proton,pi+,hermes,NA
100,27.6,0.06109764,0.477174786354592,0.6890674,1.509975,0.3026606,M_Hermes,0.2451091,0.005816092,0,0.02191109,proton,pi+,hermes,NA
101,27.6,0.06109764,0.477174786354592,0.6888851,1.509975,0.4009793,M_Hermes,0.2773447,0.006654352,0,0.02647104,proton,pi+,hermes,NA
102,27.6,0.06109764,0.477174786354592,0.6880571,1.509975,0.5228719,M_Hermes,0.2626355,0.005152377,0,0.02194465,proton,pi+,hermes,NA
103,27.6,0.06109764,0.477174786354592,0.6864068,1.509975,0.6920238,M_Hermes,0.1878443,0.0039867,0,0.01333579,proton,pi+,hermes,NA
104,27.6,0.06109764,0.477174786354592,0.6928279,1.509975,0.9422052,M_Hermes,0.06806813,0.001644233,0,0.004719523,proton,pi+,hermes,NA
105,27.6,0.06109764,0.477174786354592,0.8912224,1.509975,0.1017844,M_Hermes,0.03031867,0.0009866263,0,0.003799432,proton,pi+,hermes,NA
106,27.6,0.06109764,0.477174786354592,0.8911835,1.509975,0.2028534,M_Hermes,0.0567382,0.001890317,0,0.004817593,proton,pi+,hermes,NA
107,27.6,0.06109764,0.477174786354592,0.8830122,1.509975,0.3029169,M_Hermes,0.06346298,0.002106109,0,0.005729406,proton,pi+,hermes,NA
108,27.6,0.06109764,0.477174786354592,0.877764,1.509975,0.398702,M_Hermes,0.05766976,0.002161715,0,0.005704664,proton,pi+,hermes,NA
109,27.6,0.06109764,0.477174786354592,0.8732491,1.509975,0.5221064,M_Hermes,0.04845716,0.001686737,0,0.004126846,proton,pi+,hermes,NA
110,27.6,0.06109764,0.477174786354592,0.8696478,1.509975,0.6880977,M_Hermes,0.03899512,0.001503379,0,0.002877242,proton,pi+,hermes,NA
111,27.6,0.06109764,0.477174786354592,0.8594673,1.509975,0.923145,M_Hermes,0.01481105,0.0006940085,0,0.001072195,proton,pi+,hermes,NA
112,27.6,0.09573812,0.367180173559916,0.1410092,1.820673,0.1017843,M_Hermes,3.922566,0.04842312,0,0.3721316,proton,pi+,hermes,NA
113,27.6,0.09573812,0.367180173559916,0.1428506,1.820673,0.2056595,M_Hermes,7.915349,0.08358053,0,0.6017225,proton,pi+,hermes,NA
114,27.6,0.09573812,0.367180173559916,0.1450221,1.820673,0.3033441,M_Hermes,8.053513,0.08259437,0,0.8149226,proton,pi+,hermes,NA
115,27.6,0.09573812,0.367180173559916,0.1467733,1.820673,0.4052146,M_Hermes,5.970528,0.07421384,0,0.7066548,proton,pi+,hermes,NA
116,27.6,0.09573812,0.367180173559916,0.1479921,1.820673,0.5275755,M_Hermes,3.305935,0.05815857,0,0.3909224,proton,pi+,hermes,NA
117,27.6,0.09573812,0.367180173559916,0.152725,1.820673,0.7063248,M_Hermes,1.071418,0.05394521,0,0.1007391,proton,pi+,hermes,NA
118,27.6,0.09574256,0.367715300261017,0.1634441,1.823411,0.9341316,M_Hermes,0.1103468,0.03851352,0,0.01130383,proton,pi+,hermes,NA
119,27.6,0.09573812,0.367180173559916,0.2237901,1.820673,0.1015379,M_Hermes,1.819139,0.02950899,0,0.07050891,proton,pi+,hermes,NA
120,27.6,0.09573812,0.367180173559916,0.2241223,1.820673,0.2031645,M_Hermes,3.725523,0.05920246,0,0.1146394,proton,pi+,hermes,NA
121,27.6,0.09573812,0.367180173559916,0.2250223,1.820673,0.301742,M_Hermes,4.605386,0.07266724,0,0.1355365,proton,pi+,hermes,NA
122,27.6,0.09573812,0.367180173559916,0.2255493,1.820673,0.3997225,M_Hermes,3.734409,0.0623364,0,0.1188157,proton,pi+,hermes,NA
123,27.6,0.09573812,0.367180173559916,0.2267088,1.820673,0.5209727,M_Hermes,2.191509,0.0375852,0,0.08959276,proton,pi+,hermes,NA
124,27.6,0.09573812,0.367180173559916,0.2299627,1.820673,0.6981484,M_Hermes,0.7670982,0.02425398,0,0.07365823,proton,pi+,hermes,NA
125,27.6,0.09573812,0.367180173559916,0.2377438,1.820673,0.9619584,M_Hermes,0.1511233,0.01323798,0,0.01447637,proton,pi+,hermes,NA
126,27.6,0.09573812,0.367180173559916,0.2746311,1.820673,0.1018513,M_Hermes,1.245694,0.02300799,0,0.04800808,proton,pi+,hermes,NA
127,27.6,0.09573812,0.367180173559916,0.2739591,1.820673,0.203093,M_Hermes,2.529094,0.04509113,0,0.07933437,proton,pi+,hermes,NA
128,27.6,0.09573812,0.367180173559916,0.2744155,1.820673,0.3017068,M_Hermes,3.212425,0.05788474,0,0.0955962,proton,pi+,hermes,NA
129,27.6,0.09573812,0.367180173559916,0.2751558,1.820673,0.399512,M_Hermes,2.933015,0.05695052,0,0.04487816,proton,pi+,hermes,NA
130,27.6,0.09573812,0.367180173559916,0.2759994,1.820673,0.5197482,M_Hermes,1.772644,0.03320128,0,0.03837505,proton,pi+,hermes,NA
131,27.6,0.09573812,0.367180173559916,0.2778115,1.820673,0.6866005,M_Hermes,0.6670426,0.01825857,0,0.02676758,proton,pi+,hermes,NA
132,27.6,0.09573812,0.367180173559916,0.2801205,1.820673,0.9370765,M_Hermes,0.1106974,0.007215124,0,0.00508859,proton,pi+,hermes,NA
133,27.6,0.09573812,0.367180173559916,0.3342592,1.820673,0.1003825,M_Hermes,0.7828081,0.01346774,0,0.05951366,proton,pi+,hermes,NA
134,27.6,0.09573812,0.367180173559916,0.3343179,1.820673,0.2034839,M_Hermes,1.673167,0.02632323,0,0.05029845,proton,pi+,hermes,NA
135,27.6,0.09573812,0.367180173559916,0.3347903,1.820673,0.3006798,M_Hermes,2.037324,0.0336587,0,0.07436715,proton,pi+,hermes,NA
136,27.6,0.09573812,0.367180173559916,0.3365123,1.820673,0.4007954,M_Hermes,2.011549,0.03664382,0,0.06470788,proton,pi+,hermes,NA
137,27.6,0.09573812,0.367180173559916,0.3370449,1.820673,0.5195907,M_Hermes,1.416043,0.02326985,0,0.03794029,proton,pi+,hermes,NA
138,27.6,0.09573812,0.367180173559916,0.3378232,1.820673,0.6857118,M_Hermes,0.5740146,0.01196952,0,0.01925563,proton,pi+,hermes,NA
139,27.6,0.09573812,0.367180173559916,0.3420251,1.820673,0.9335902,M_Hermes,0.09644445,0.003952474,0,0.003476636,proton,pi+,hermes,NA
140,27.6,0.09573812,0.367180173559916,0.4195182,1.820673,0.1004534,M_Hermes,0.4349107,0.008927437,0,0.04312838,proton,pi+,hermes,NA
141,27.6,0.09573812,0.367180173559916,0.4202932,1.820673,0.2036825,M_Hermes,0.9660701,0.01658609,0,0.05175308,proton,pi+,hermes,NA
142,27.6,0.09573812,0.367180173559916,0.4211114,1.820673,0.3010032,M_Hermes,1.163802,0.02033334,0,0.06547433,proton,pi+,hermes,NA
143,27.6,0.09573812,0.367180173559916,0.4208069,1.820673,0.4003975,M_Hermes,1.112917,0.02247032,0,0.05869091,proton,pi+,hermes,NA
144,27.6,0.09573812,0.367180173559916,0.4224161,1.820673,0.5205,M_Hermes,0.9656083,0.0172756,0,0.04345847,proton,pi+,hermes,NA
145,27.6,0.09573812,0.367180173559916,0.4247426,1.820673,0.684396,M_Hermes,0.4385229,0.009386784,0,0.01489493,proton,pi+,hermes,NA
146,27.6,0.09573812,0.367180173559916,0.4297289,1.820673,0.9340595,M_Hermes,0.08728561,0.002810882,0,0.002666555,proton,pi+,hermes,NA
147,27.6,0.09573812,0.367180173559916,0.5332304,1.820673,0.102859,M_Hermes,0.219937,0.005573941,0,0.02119116,proton,pi+,hermes,NA
148,27.6,0.09573812,0.367180173559916,0.5315024,1.820673,0.2034328,M_Hermes,0.4743345,0.01036545,0,0.03306089,proton,pi+,hermes,NA
149,27.6,0.09573812,0.367180173559916,0.5314655,1.820673,0.3020748,M_Hermes,0.5854665,0.01253122,0,0.0419014,proton,pi+,hermes,NA
150,27.6,0.09573812,0.367180173559916,0.5327436,1.820673,0.400492,M_Hermes,0.6530008,0.01423228,0,0.045002,proton,pi+,hermes,NA
151,27.6,0.09573812,0.367180173559916,0.5337797,1.820673,0.5206743,M_Hermes,0.5735478,0.01147411,0,0.03612657,proton,pi+,hermes,NA
152,27.6,0.09573812,0.367180173559916,0.5366226,1.820673,0.6890582,M_Hermes,0.3891771,0.008785122,0,0.01580043,proton,pi+,hermes,NA
153,27.6,0.09573812,0.367180173559916,0.5397119,1.820673,0.9240923,M_Hermes,0.08596183,0.002492508,0,0.00396202,proton,pi+,hermes,NA
154,27.6,0.09573812,0.367180173559916,0.6960489,1.820673,0.1013834,M_Hermes,0.09208025,0.003235859,0,0.009732379,proton,pi+,hermes,NA
155,27.6,0.09573812,0.367180173559916,0.6945094,1.820673,0.2034764,M_Hermes,0.2169941,0.006197709,0,0.01429619,proton,pi+,hermes,NA
156,27.6,0.09573812,0.367180173559916,0.6939175,1.820673,0.3011317,M_Hermes,0.290837,0.007392037,0,0.02485423,proton,pi+,hermes,NA
157,27.6,0.09573812,0.367180173559916,0.6905711,1.820673,0.3995299,M_Hermes,0.3100841,0.007716204,0,0.02980987,proton,pi+,hermes,NA
158,27.6,0.09573812,0.367180173559916,0.6903756,1.820673,0.5228322,M_Hermes,0.3175683,0.006440214,0,0.02638624,proton,pi+,hermes,NA
159,27.6,0.09573812,0.367180173559916,0.6890572,1.820673,0.6909232,M_Hermes,0.2339074,0.00525455,0,0.01266567,proton,pi+,hermes,NA
160,27.6,0.09573812,0.367180173559916,0.6948838,1.820673,0.9272209,M_Hermes,0.07285214,0.001969714,0,0.00414907,proton,pi+,hermes,NA
161,27.6,0.09573812,0.367180173559916,0.9016582,1.820673,0.1020361,M_Hermes,0.05555105,0.001526177,0,0.005890197,proton,pi+,hermes,NA
162,27.6,0.09573812,0.367180173559916,0.897135,1.820673,0.1991386,M_Hermes,0.1051777,0.003083497,0,0.006694805,proton,pi+,hermes,NA
163,27.6,0.09573812,0.367180173559916,0.8886286,1.820673,0.297853,M_Hermes,0.1079473,0.00321236,0,0.009061828,proton,pi+,hermes,NA
164,27.6,0.09573812,0.367180173559916,0.8843359,1.820673,0.4009305,M_Hermes,0.08408317,0.002957104,0,0.007897471,proton,pi+,hermes,NA
165,27.6,0.09573812,0.367180173559916,0.8748845,1.820673,0.518897,M_Hermes,0.06664911,0.002076168,0,0.005302718,proton,pi+,hermes,NA
